date,close
2025-07-07 00:00:00+09:00,674.0
2025-07-08 00:00:00+09:00,691.0
2025-07-09 00:00:00+09:00,688.0
2025-07-10 00:00:00+09:00,685.0
2025-07-11 00:00:00+09:00,683.0
2025-07-14 00:00:00+09:00,677.0
2025-07-15 00:00:00+09:00,689.0
2025-07-16 00:00:00+09:00,705.0
2025-07-17 00:00:00+09:00,697.0
2025-07-18 00:00:00+09:00,694.0
2025-07-22 00:00:00+09:00,695.0
2025-07-23 00:00:00+09:00,691.0
2025-07-24 00:00:00+09:00,692.0
2025-07-25 00:00:00+09:00,702.0
2025-07-28 00:00:00+09:00,711.0
2025-07-29 00:00:00+09:00,704.0
2025-07-30 00:00:00+09:00,713.0
2025-07-31 00:00:00+09:00,707.0
2025-08-01 00:00:00+09:00,714.0
2025-08-04 00:00:00+09:00,725.0
2025-08-05 00:00:00+09:00,725.0
2025-08-06 00:00:00+09:00,720.0
2025-08-07 00:00:00+09:00,715.0
2025-08-08 00:00:00+09:00,713.0
2025-08-12 00:00:00+09:00,734.0
2025-08-13 00:00:00+09:00,833.0
2025-08-14 00:00:00+09:00,911.0
2025-08-15 00:00:00+09:00,935.0
2025-08-18 00:00:00+09:00,907.0
2025-08-19 00:00:00+09:00,908.0
2025-08-20 00:00:00+09:00,904.0
2025-08-21 00:00:00+09:00,930.0
2025-08-22 00:00:00+09:00,930.0
2025-08-25 00:00:00+09:00,1034.0
2025-08-26 00:00:00+09:00,1019.0
2025-08-27 00:00:00+09:00,1025.0
2025-08-28 00:00:00+09:00,1016.0
2025-08-29 00:00:00+09:00,1001.0
2025-09-01 00:00:00+09:00,1009.0
2025-09-02 00:00:00+09:00,996.0
2025-09-03 00:00:00+09:00,970.0
2025-09-04 00:00:00+09:00,1022.0
2025-09-05 00:00:00+09:00,1020.0
2025-09-08 00:00:00+09:00,1018.0
2025-09-09 00:00:00+09:00,1021.0
2025-09-10 00:00:00+09:00,1013.0
2025-09-11 00:00:00+09:00,1006.0
2025-09-12 00:00:00+09:00,980.0
2025-09-16 00:00:00+09:00,999.0
2025-09-17 00:00:00+09:00,993.0
2025-09-18 00:00:00+09:00,1014.0
2025-09-19 00:00:00+09:00,986.0
2025-09-22 00:00:00+09:00,1001.0
2025-09-24 00:00:00+09:00,999.0
2025-09-25 00:00:00+09:00,999.0
2025-09-26 00:00:00+09:00,1011.0
2025-09-29 00:00:00+09:00,1022.0
2025-09-30 00:00:00+09:00,1016.0
2025-10-01 00:00:00+09:00,978.0
2025-10-02 00:00:00+09:00,988.0
2025-10-03 00:00:00+09:00,973.0
2025-10-06 00:00:00+09:00,977.0
2025-10-07 00:00:00+09:00,970.0
2025-10-08 00:00:00+09:00,960.0
2025-10-09 00:00:00+09:00,982.0
2025-10-10 00:00:00+09:00,950.0
2025-10-14 00:00:00+09:00,915.0
2025-10-15 00:00:00+09:00,944.0
2025-10-16 00:00:00+09:00,933.0
2025-10-17 00:00:00+09:00,897.0
2025-10-20 00:00:00+09:00,931.0
2025-10-21 00:00:00+09:00,927.0
2025-10-22 00:00:00+09:00,969.0
2025-10-23 00:00:00+09:00,947.0
2025-10-24 00:00:00+09:00,949.0
2025-10-27 00:00:00+09:00,952.0
2025-10-28 00:00:00+09:00,926.0
2025-10-29 00:00:00+09:00,900.0
2025-10-30 00:00:00+09:00,914.0
2025-10-31 00:00:00+09:00,900.0
2025-11-04 00:00:00+09:00,898.0
2025-11-05 00:00:00+09:00,902.0
2025-11-06 00:00:00+09:00,913.0
2025-11-07 00:00:00+09:00,928.0
2025-11-10 00:00:00+09:00,920.0
2025-11-11 00:00:00+09:00,912.0
2025-11-12 00:00:00+09:00,948.0
2025-11-13 00:00:00+09:00,938.0
2025-11-14 00:00:00+09:00,940.0
2025-11-17 00:00:00+09:00,1020.0
2025-11-18 00:00:00+09:00,1003.0
2025-11-19 00:00:00+09:00,1057.0
2025-11-20 00:00:00+09:00,1036.0
2025-11-21 00:00:00+09:00,1053.0
