date,Open,High,Low,close,Adj Close,Volume,Dividends,Stock Splits
2025-07-01 00:00:00+09:00,725.0,744.0,722.0,734.0,693.6148681640625,350200,0.0,0.0
2025-07-02 00:00:00+09:00,730.0,733.0,722.0,724.0,684.1650390625,199900,0.0,0.0
2025-07-03 00:00:00+09:00,731.0,748.0,728.0,745.0,704.0096435546875,232000,0.0,0.0
2025-07-04 00:00:00+09:00,748.0,763.0,734.0,742.0,701.1746826171875,411000,0.0,0.0
2025-07-07 00:00:00+09:00,745.0,775.0,744.0,756.0,714.4044189453125,392500,0.0,0.0
2025-07-08 00:00:00+09:00,756.0,765.0,748.0,763.0,721.019287109375,139500,0.0,0.0
2025-07-09 00:00:00+09:00,767.0,788.0,760.0,785.0,741.8087768554688,191400,0.0,0.0
2025-07-10 00:00:00+09:00,780.0,788.0,761.0,765.0,722.9092407226562,222200,0.0,0.0
2025-07-11 00:00:00+09:00,772.0,780.0,724.0,753.0,711.5694580078125,1250600,0.0,0.0
2025-07-14 00:00:00+09:00,623.0,664.0,604.0,645.0,609.51171875,3806000,0.0,0.0
2025-07-15 00:00:00+09:00,645.0,652.0,625.0,633.0,598.1719360351562,572800,0.0,0.0
2025-07-16 00:00:00+09:00,627.0,632.0,616.0,617.0,583.05224609375,350900,0.0,0.0
2025-07-17 00:00:00+09:00,617.0,643.0,617.0,632.0,597.2269897460938,237300,0.0,0.0
2025-07-18 00:00:00+09:00,628.0,633.0,613.0,613.0,579.2723388671875,249700,0.0,0.0
2025-07-22 00:00:00+09:00,611.0,619.0,608.0,614.0,580.2173461914062,151200,0.0,0.0
2025-07-23 00:00:00+09:00,610.0,614.0,606.0,610.0,576.4374389648438,163300,0.0,0.0
2025-07-24 00:00:00+09:00,612.0,615.0,609.0,609.0,575.492431640625,133100,0.0,0.0
2025-07-25 00:00:00+09:00,610.0,620.0,610.0,620.0,585.88720703125,114300,0.0,0.0
2025-07-28 00:00:00+09:00,626.0,627.0,618.0,620.0,585.88720703125,91800,0.0,0.0
2025-07-29 00:00:00+09:00,622.0,644.0,621.0,643.0,607.6217651367188,244000,0.0,0.0
2025-07-30 00:00:00+09:00,647.0,687.0,647.0,687.0,649.2008056640625,602300,0.0,0.0
2025-07-31 00:00:00+09:00,687.0,714.0,665.0,680.0,642.5859985351562,502100,0.0,0.0
2025-08-01 00:00:00+09:00,685.0,696.0,680.0,687.0,649.2008056640625,133100,0.0,0.0
2025-08-04 00:00:00+09:00,677.0,697.0,669.0,678.0,640.6959838867188,195900,0.0,0.0
2025-08-05 00:00:00+09:00,679.0,712.0,678.0,684.0,646.3659057617188,233600,0.0,0.0
2025-08-06 00:00:00+09:00,678.0,692.0,672.0,676.0,638.8060302734375,170200,0.0,0.0
2025-08-07 00:00:00+09:00,682.0,682.0,657.0,675.0,637.861083984375,191100,0.0,0.0
2025-08-08 00:00:00+09:00,676.0,686.0,651.0,652.0,616.1265258789062,157800,0.0,0.0
2025-08-12 00:00:00+09:00,652.0,652.0,643.0,643.0,607.6217651367188,89000,0.0,0.0
2025-08-13 00:00:00+09:00,646.0,651.0,639.0,644.0,608.5667114257812,86000,0.0,0.0
2025-08-14 00:00:00+09:00,644.0,652.0,640.0,641.0,605.7317504882812,53300,0.0,0.0
2025-08-15 00:00:00+09:00,645.0,654.0,641.0,653.0,617.071533203125,83600,0.0,0.0
2025-08-18 00:00:00+09:00,655.0,670.0,649.0,667.0,630.30126953125,90400,0.0,0.0
2025-08-19 00:00:00+09:00,669.0,671.0,652.0,655.0,618.9614868164062,71400,0.0,0.0
2025-08-20 00:00:00+09:00,660.0,671.0,651.0,657.0,620.8514404296875,89200,0.0,0.0
2025-08-21 00:00:00+09:00,659.0,678.0,659.0,665.0,628.4112548828125,69400,0.0,0.0
2025-08-22 00:00:00+09:00,662.0,679.0,655.0,678.0,640.6959838867188,81000,0.0,0.0
2025-08-25 00:00:00+09:00,678.0,685.0,671.0,671.0,634.0811767578125,62600,0.0,0.0
2025-08-26 00:00:00+09:00,674.0,680.0,663.0,678.0,640.6959838867188,54000,0.0,0.0
2025-08-27 00:00:00+09:00,680.0,710.0,677.0,687.0,649.2008056640625,189600,0.0,0.0
2025-08-28 00:00:00+09:00,686.0,722.0,675.0,695.0,656.7606811523438,358100,0.0,0.0
2025-08-29 00:00:00+09:00,690.0,718.0,687.0,717.0,677.5502319335938,118300,0.0,0.0
2025-09-01 00:00:00+09:00,688.0,700.0,682.0,691.0,652.9807739257812,147200,0.0,0.0
2025-09-02 00:00:00+09:00,689.0,707.0,679.0,690.0,652.0357666015625,101500,0.0,0.0
2025-09-03 00:00:00+09:00,682.0,691.0,670.0,676.0,638.8060302734375,106600,0.0,0.0
2025-09-04 00:00:00+09:00,676.0,685.0,667.0,672.0,635.026123046875,74300,0.0,0.0
2025-09-05 00:00:00+09:00,674.0,674.0,666.0,666.0,629.3562622070312,40400,0.0,0.0
2025-09-08 00:00:00+09:00,667.0,685.0,666.0,675.0,637.861083984375,97700,0.0,0.0
2025-09-09 00:00:00+09:00,680.0,680.0,647.0,652.0,616.1265258789062,301000,0.0,0.0
2025-09-10 00:00:00+09:00,651.0,651.0,640.0,643.0,607.6217651367188,131400,0.0,0.0
2025-09-11 00:00:00+09:00,641.0,647.0,636.0,639.0,603.841796875,99200,0.0,0.0
2025-09-12 00:00:00+09:00,639.0,640.0,629.0,631.0,596.281982421875,110200,0.0,0.0
2025-09-16 00:00:00+09:00,634.0,641.0,632.0,638.0,602.8968505859375,33300,0.0,0.0
2025-09-17 00:00:00+09:00,640.0,641.0,632.0,635.0,600.0618896484375,58700,0.0,0.0
2025-09-18 00:00:00+09:00,638.0,660.0,637.0,651.0,615.1815795898438,172000,0.0,0.0
2025-09-19 00:00:00+09:00,652.0,674.0,652.0,672.0,635.026123046875,173700,0.0,0.0
2025-09-22 00:00:00+09:00,672.0,693.0,670.0,679.0,641.6409912109375,155300,0.0,0.0
2025-09-24 00:00:00+09:00,679.0,679.0,654.0,660.0,623.6864013671875,98800,0.0,0.0
2025-09-25 00:00:00+09:00,660.0,661.0,651.0,654.0,618.0164794921875,49600,0.0,0.0
2025-09-26 00:00:00+09:00,650.0,658.0,650.0,654.0,618.0164794921875,33300,0.0,0.0
2025-09-29 00:00:00+09:00,654.0,657.0,647.0,654.0,618.0164794921875,27600,0.0,0.0
2025-09-30 00:00:00+09:00,653.0,659.0,648.0,652.0,616.1265258789062,20400,0.0,0.0
2025-10-01 00:00:00+09:00,652.0,658.0,644.0,652.0,616.1265258789062,114700,0.0,0.0
2025-10-02 00:00:00+09:00,656.0,660.0,635.0,644.0,608.5667114257812,83900,0.0,0.0
2025-10-03 00:00:00+09:00,644.0,649.0,638.0,643.0,607.6217651367188,48400,0.0,0.0
2025-10-06 00:00:00+09:00,652.0,660.0,643.0,655.0,618.9614868164062,49600,0.0,0.0
2025-10-07 00:00:00+09:00,661.0,661.0,643.0,650.0,614.236572265625,97700,0.0,0.0
2025-10-08 00:00:00+09:00,650.0,670.0,650.0,667.0,630.30126953125,112200,0.0,0.0
2025-10-09 00:00:00+09:00,670.0,678.0,652.0,670.0,633.1361694335938,211700,0.0,0.0
2025-10-10 00:00:00+09:00,635.0,635.0,594.0,613.0,579.2723388671875,650700,0.0,0.0
2025-10-14 00:00:00+09:00,601.0,606.0,599.0,599.0,566.0426635742188,205000,0.0,0.0
2025-10-15 00:00:00+09:00,605.0,605.0,582.0,588.0,555.6478881835938,312200,0.0,0.0
2025-10-16 00:00:00+09:00,590.0,596.0,586.0,596.0,563.2077026367188,104300,0.0,0.0
2025-10-17 00:00:00+09:00,597.0,597.0,590.0,593.0,560.3727416992188,47800,0.0,0.0
2025-10-20 00:00:00+09:00,598.0,605.0,590.0,592.0,559.4277954101562,127200,0.0,0.0
2025-10-21 00:00:00+09:00,597.0,602.0,592.0,595.0,562.2626953125,55900,0.0,0.0
2025-10-22 00:00:00+09:00,601.0,608.0,600.0,608.0,574.5474853515625,49800,0.0,0.0
2025-10-23 00:00:00+09:00,608.0,608.0,600.0,605.0,571.7125244140625,26700,0.0,0.0
2025-10-24 00:00:00+09:00,606.0,607.0,603.0,603.0,569.8225708007812,26900,0.0,0.0
2025-10-27 00:00:00+09:00,603.0,605.0,599.0,601.0,567.9326171875,65700,0.0,0.0
2025-10-28 00:00:00+09:00,601.0,601.0,587.0,589.0,556.5928344726562,126200,0.0,0.0
2025-10-29 00:00:00+09:00,586.0,587.0,573.0,574.0,542.4181518554688,220500,0.0,0.0
2025-10-30 00:00:00+09:00,573.0,580.0,562.0,578.0,546.1980590820312,129700,0.0,0.0
2025-10-31 00:00:00+09:00,585.0,585.0,571.0,583.0,550.9229736328125,77700,0.0,0.0
2025-11-04 00:00:00+09:00,582.0,586.0,577.0,579.0,547.14306640625,89600,0.0,0.0
2025-11-05 00:00:00+09:00,578.0,587.0,571.0,587.0,554.702880859375,87400,0.0,0.0
2025-11-06 00:00:00+09:00,588.0,588.0,577.0,582.0,549.9779663085938,45900,0.0,0.0
2025-11-07 00:00:00+09:00,582.0,584.0,577.0,580.0,548.0880126953125,29400,0.0,0.0
2025-11-10 00:00:00+09:00,580.0,582.0,578.0,579.0,547.14306640625,32100,0.0,0.0
2025-11-11 00:00:00+09:00,581.0,582.0,573.0,582.0,549.9779663085938,44700,0.0,0.0
2025-11-12 00:00:00+09:00,580.0,584.0,577.0,582.0,549.9779663085938,35400,0.0,0.0
2025-11-13 00:00:00+09:00,582.0,584.0,580.0,584.0,551.8679809570312,41500,0.0,0.0
2025-11-14 00:00:00+09:00,581.0,585.0,580.0,581.0,549.0330200195312,31500,0.0,0.0
2025-11-17 00:00:00+09:00,585.0,585.0,576.0,577.0,545.2531127929688,67600,0.0,0.0
2025-11-18 00:00:00+09:00,579.0,579.0,571.0,572.0,540.5281982421875,63200,0.0,0.0
2025-11-19 00:00:00+09:00,571.0,572.0,565.0,565.0,533.913330078125,96100,0.0,0.0
2025-11-20 00:00:00+09:00,567.0,568.0,561.0,564.0,532.9683837890625,103700,0.0,0.0
2025-11-21 00:00:00+09:00,562.0,570.0,561.0,570.0,538.6382446289062,105500,0.0,0.0
2025-11-25 00:00:00+09:00,572.0,586.0,572.0,583.0,550.9229736328125,132600,0.0,0.0
2025-11-26 00:00:00+09:00,583.0,588.0,582.0,588.0,555.6478881835938,54300,0.0,0.0
2025-11-27 00:00:00+09:00,589.0,595.0,588.0,593.0,560.3727416992188,50000,0.0,0.0
2025-11-28 00:00:00+09:00,594.0,606.0,591.0,602.0,568.8775634765625,87400,0.0,0.0
2025-12-01 00:00:00+09:00,605.0,605.0,597.0,601.0,567.9326171875,65300,0.0,0.0
2025-12-02 00:00:00+09:00,600.0,600.0,587.0,587.0,554.702880859375,84900,0.0,0.0
2025-12-03 00:00:00+09:00,589.0,590.0,583.0,586.0,553.7579345703125,60400,0.0,0.0
2025-12-04 00:00:00+09:00,588.0,591.0,585.0,587.0,554.702880859375,43200,0.0,0.0
2025-12-05 00:00:00+09:00,592.0,592.0,587.0,589.0,556.5928344726562,23600,0.0,0.0
2025-12-08 00:00:00+09:00,590.0,602.0,590.0,600.0,566.9876098632812,106500,0.0,0.0
2025-12-09 00:00:00+09:00,600.0,603.0,593.0,594.0,561.3177490234375,28900,0.0,0.0
2025-12-10 00:00:00+09:00,595.0,607.0,595.0,604.0,570.7675170898438,83900,0.0,0.0
2025-12-11 00:00:00+09:00,604.0,607.0,595.0,597.0,564.1527099609375,61200,0.0,0.0
2025-12-12 00:00:00+09:00,600.0,604.0,595.0,599.0,566.0426635742188,54400,0.0,0.0
2025-12-15 00:00:00+09:00,600.0,619.0,595.0,615.0,581.1622924804688,115000,0.0,0.0
2025-12-16 00:00:00+09:00,615.0,615.0,602.0,602.0,568.8775634765625,62100,0.0,0.0
2025-12-17 00:00:00+09:00,605.0,611.0,598.0,601.0,567.9326171875,72000,0.0,0.0
2025-12-18 00:00:00+09:00,605.0,610.0,601.0,610.0,576.4374389648438,47000,0.0,0.0
2025-12-19 00:00:00+09:00,610.0,620.0,610.0,620.0,585.88720703125,52200,0.0,0.0
2025-12-22 00:00:00+09:00,624.0,626.0,611.0,624.0,589.6671142578125,72300,0.0,0.0
2025-12-23 00:00:00+09:00,626.0,629.0,621.0,629.0,594.3920288085938,58500,0.0,0.0
2025-12-24 00:00:00+09:00,626.0,637.0,626.0,634.0,599.116943359375,74100,0.0,0.0
2025-12-25 00:00:00+09:00,638.0,639.0,634.0,636.0,601.0068969726562,56900,0.0,0.0
2025-12-26 00:00:00+09:00,640.0,648.0,638.0,647.0,611.4016723632812,85700,0.0,0.0
2025-12-29 00:00:00+09:00,653.0,665.0,645.0,660.0,623.6864013671875,113400,0.0,0.0
2025-12-30 00:00:00+09:00,661.0,664.0,656.0,659.0,622.7413940429688,55100,0.0,0.0
2026-01-05 00:00:00+09:00,665.0,667.0,635.0,665.0,628.4112548828125,156200,0.0,0.0
2026-01-06 00:00:00+09:00,668.0,676.0,666.0,671.0,634.0811767578125,106000,0.0,0.0
2026-01-07 00:00:00+09:00,675.0,678.0,663.0,678.0,640.6959838867188,88700,0.0,0.0
2026-01-08 00:00:00+09:00,684.0,687.0,674.0,680.0,642.5859985351562,81200,0.0,0.0
2026-01-09 00:00:00+09:00,681.0,684.0,669.0,671.0,634.0811767578125,117800,0.0,0.0
2026-01-13 00:00:00+09:00,691.0,700.0,680.0,691.0,652.9807739257812,228100,0.0,0.0
2026-01-14 00:00:00+09:00,695.0,699.0,687.0,688.0,650.1458129882812,156200,0.0,0.0
