date,Open,High,Low,close,Adj Close,Volume,Dividends,Stock Splits
2025-07-01 00:00:00+09:00,786.0,792.0,784.0,784.0,761.0733642578125,5000,0.0,0.0
2025-07-02 00:00:00+09:00,784.0,790.0,784.0,790.0,766.8978881835938,4700,0.0,0.0
2025-07-03 00:00:00+09:00,789.0,789.0,787.0,787.0,763.9856567382812,800,0.0,0.0
2025-07-04 00:00:00+09:00,787.0,788.0,781.0,782.0,759.1318359375,5300,0.0,0.0
2025-07-07 00:00:00+09:00,783.0,788.0,781.0,782.0,759.1318359375,8800,0.0,0.0
2025-07-08 00:00:00+09:00,783.0,789.0,783.0,788.0,764.9563598632812,4300,0.0,0.0
2025-07-09 00:00:00+09:00,789.0,792.0,786.0,788.0,764.9563598632812,2900,0.0,0.0
2025-07-10 00:00:00+09:00,787.0,793.0,787.0,793.0,769.8101806640625,2200,0.0,0.0
2025-07-11 00:00:00+09:00,797.0,802.0,795.0,802.0,778.5469970703125,8600,0.0,0.0
2025-07-14 00:00:00+09:00,802.0,804.0,788.0,802.0,778.5469970703125,41500,0.0,0.0
2025-07-15 00:00:00+09:00,801.0,805.0,794.0,800.0,776.60546875,8200,0.0,0.0
2025-07-16 00:00:00+09:00,806.0,807.0,800.0,804.0,780.4884643554688,4100,0.0,0.0
2025-07-17 00:00:00+09:00,807.0,810.0,804.0,804.0,780.4884643554688,2600,0.0,0.0
2025-07-18 00:00:00+09:00,803.0,805.0,800.0,800.0,776.60546875,3100,0.0,0.0
2025-07-22 00:00:00+09:00,798.0,803.0,795.0,798.0,774.6639404296875,5400,0.0,0.0
2025-07-23 00:00:00+09:00,793.0,799.0,793.0,796.0,772.7224731445312,5900,0.0,0.0
2025-07-24 00:00:00+09:00,800.0,806.0,795.0,800.0,776.60546875,5000,0.0,0.0
2025-07-25 00:00:00+09:00,804.0,807.0,801.0,807.0,783.4007568359375,2600,0.0,0.0
2025-07-28 00:00:00+09:00,808.0,814.0,808.0,814.0,790.1961059570312,8900,0.0,0.0
2025-07-29 00:00:00+09:00,814.0,814.0,803.0,811.0,787.2838134765625,10600,0.0,0.0
2025-07-30 00:00:00+09:00,811.0,813.0,810.0,810.0,786.3130493164062,1500,0.0,0.0
2025-07-31 00:00:00+09:00,810.0,836.0,808.0,836.0,811.552734375,18600,0.0,0.0
2025-08-01 00:00:00+09:00,836.0,867.0,823.0,862.0,836.7924194335938,11200,0.0,0.0
2025-08-04 00:00:00+09:00,862.0,862.0,841.0,852.0,827.0848388671875,8800,0.0,0.0
2025-08-05 00:00:00+09:00,853.0,867.0,853.0,853.0,828.0556030273438,9000,0.0,0.0
