date,close
2025-10-15 00:00:00+09:00,793.5
2025-10-16 00:00:00+09:00,779.0
2025-10-17 00:00:00+09:00,766.5
2025-10-20 00:00:00+09:00,793.5
2025-10-21 00:00:00+09:00,778.0
2025-10-22 00:00:00+09:00,795.5
2025-10-23 00:00:00+09:00,785.5
2025-10-24 00:00:00+09:00,800.0
2025-10-27 00:00:00+09:00,787.0
2025-10-28 00:00:00+09:00,774.5
2025-10-29 00:00:00+09:00,739.0
2025-10-30 00:00:00+09:00,728.0
2025-10-31 00:00:00+09:00,732.0
2025-11-04 00:00:00+09:00,727.5
2025-11-05 00:00:00+09:00,714.0
2025-11-06 00:00:00+09:00,717.5
2025-11-07 00:00:00+09:00,705.0
2025-11-10 00:00:00+09:00,725.0
2025-11-11 00:00:00+09:00,715.0
2025-11-12 00:00:00+09:00,734.5
2025-11-13 00:00:00+09:00,728.5
2025-11-14 00:00:00+09:00,766.5
2025-11-17 00:00:00+09:00,779.0
2025-11-18 00:00:00+09:00,759.5
2025-11-19 00:00:00+09:00,788.0
2025-11-20 00:00:00+09:00,779.0
2025-11-21 00:00:00+09:00,790.0
2025-11-25 00:00:00+09:00,760.5
2025-11-26 00:00:00+09:00,805.0
2025-11-27 00:00:00+09:00,810.0
2025-11-28 00:00:00+09:00,802.5
2025-12-01 00:00:00+09:00,794.5
2025-12-02 00:00:00+09:00,780.5
2025-12-03 00:00:00+09:00,767.5
2025-12-04 00:00:00+09:00,778.5
2025-12-05 00:00:00+09:00,771.5
2025-12-08 00:00:00+09:00,783.5
2025-12-09 00:00:00+09:00,785.5
2025-12-10 00:00:00+09:00,784.5
2025-12-11 00:00:00+09:00,860.0
2025-12-12 00:00:00+09:00,867.0
2025-12-15 00:00:00+09:00,849.5
2025-12-16 00:00:00+09:00,860.0
2025-12-17 00:00:00+09:00,854.5
2025-12-18 00:00:00+09:00,839.5
2025-12-19 00:00:00+09:00,832.0
2025-12-22 00:00:00+09:00,839.0
2025-12-23 00:00:00+09:00,843.5
2025-12-24 00:00:00+09:00,839.5
2025-12-25 00:00:00+09:00,830.5
2025-12-26 00:00:00+09:00,853.5
2025-12-29 00:00:00+09:00,838.5
2025-12-30 00:00:00+09:00,824.5
2026-01-05 00:00:00+09:00,926.5
2026-01-06 00:00:00+09:00,918.5
2026-01-07 00:00:00+09:00,933.5
2026-01-08 00:00:00+09:00,1005.0
2026-01-09 00:00:00+09:00,1014.0
2026-01-13 00:00:00+09:00,1000.5
2026-01-14 00:00:00+09:00,1004.5
2026-01-15 00:00:00+09:00,1028.5
2026-01-16 00:00:00+09:00,1025.0
2026-01-19 00:00:00+09:00,1042.5
2026-01-20 00:00:00+09:00,1027.0
2026-01-21 00:00:00+09:00,1018.0
2026-01-22 00:00:00+09:00,1031.5
2026-01-23 00:00:00+09:00,1029.5
2026-01-26 00:00:00+09:00,1014.5
2026-01-27 00:00:00+09:00,1020.0
2026-01-28 00:00:00+09:00,1019.0
2026-01-29 00:00:00+09:00,1005.5
2026-01-30 00:00:00+09:00,1019.5
2026-02-02 00:00:00+09:00,998.5
2026-02-03 00:00:00+09:00,982.5
2026-02-04 00:00:00+09:00,941.5
2026-02-05 00:00:00+09:00,871.5
2026-02-06 00:00:00+09:00,848.5
2026-02-09 00:00:00+09:00,899.0
