date,close
2025-11-05 00:00:00+09:00,3515.0
2025-11-06 00:00:00+09:00,2816.0
2025-11-07 00:00:00+09:00,2316.0
2025-11-10 00:00:00+09:00,2385.0
2025-11-11 00:00:00+09:00,2109.0
2025-11-12 00:00:00+09:00,2155.0
2025-11-13 00:00:00+09:00,2181.0
2025-11-14 00:00:00+09:00,2199.0
2025-11-17 00:00:00+09:00,2144.0
2025-11-18 00:00:00+09:00,1994.0
2025-11-19 00:00:00+09:00,2004.0
2025-11-20 00:00:00+09:00,2060.0
2025-11-21 00:00:00+09:00,2054.0
2025-11-25 00:00:00+09:00,2001.0
2025-11-26 00:00:00+09:00,2005.0
2025-11-27 00:00:00+09:00,2144.0
2025-11-28 00:00:00+09:00,2075.0
2025-12-01 00:00:00+09:00,2084.0
2025-12-02 00:00:00+09:00,2139.0
2025-12-03 00:00:00+09:00,2130.0
2025-12-04 00:00:00+09:00,2149.0
2025-12-05 00:00:00+09:00,2110.0
2025-12-08 00:00:00+09:00,2137.0
2025-12-09 00:00:00+09:00,2050.0
2025-12-10 00:00:00+09:00,1967.0
2025-12-11 00:00:00+09:00,1946.0
2025-12-12 00:00:00+09:00,1883.0
2025-12-15 00:00:00+09:00,2283.0
2025-12-16 00:00:00+09:00,2207.0
2025-12-17 00:00:00+09:00,2118.0
2025-12-18 00:00:00+09:00,2099.0
2025-12-19 00:00:00+09:00,2100.0
2025-12-22 00:00:00+09:00,2085.0
2025-12-23 00:00:00+09:00,2117.0
2025-12-24 00:00:00+09:00,2185.0
2025-12-25 00:00:00+09:00,2145.0
2025-12-26 00:00:00+09:00,2136.0
2025-12-29 00:00:00+09:00,2181.0
2025-12-30 00:00:00+09:00,2136.0
2026-01-05 00:00:00+09:00,2125.0
2026-01-06 00:00:00+09:00,2110.0
2026-01-07 00:00:00+09:00,2073.0
2026-01-08 00:00:00+09:00,2050.0
2026-01-09 00:00:00+09:00,2043.0
2026-01-13 00:00:00+09:00,2108.0
2026-01-14 00:00:00+09:00,2050.0
2026-01-15 00:00:00+09:00,2087.0
2026-01-16 00:00:00+09:00,2060.0
2026-01-19 00:00:00+09:00,2090.0
2026-01-20 00:00:00+09:00,2075.0
2026-01-21 00:00:00+09:00,2059.0
2026-01-22 00:00:00+09:00,2127.0
2026-01-23 00:00:00+09:00,2100.0
2026-01-26 00:00:00+09:00,2077.0
2026-01-27 00:00:00+09:00,2099.0
2026-01-28 00:00:00+09:00,2074.0
2026-01-29 00:00:00+09:00,2064.0
2026-01-30 00:00:00+09:00,2048.0
2026-02-02 00:00:00+09:00,2031.0
2026-02-03 00:00:00+09:00,2000.0
2026-02-04 00:00:00+09:00,1951.0
2026-02-05 00:00:00+09:00,1911.0
2026-02-06 00:00:00+09:00,1887.0
2026-02-09 00:00:00+09:00,1810.0
2026-02-10 00:00:00+09:00,1683.0
2026-02-12 00:00:00+09:00,1677.0
2026-02-13 00:00:00+09:00,1521.0
2026-02-16 00:00:00+09:00,1559.0
2026-02-17 00:00:00+09:00,1532.0
2026-02-18 00:00:00+09:00,1499.0
2026-02-19 00:00:00+09:00,1503.0
2026-02-20 00:00:00+09:00,1499.0
2026-02-24 00:00:00+09:00,1466.0
2026-02-25 00:00:00+09:00,1480.0
2026-02-26 00:00:00+09:00,1502.0
2026-02-27 00:00:00+09:00,1520.0
2026-03-02 00:00:00+09:00,1518.0
2026-03-03 00:00:00+09:00,1471.0
2026-03-04 00:00:00+09:00,1462.0
2026-03-05 00:00:00+09:00,1451.0
2026-03-06 00:00:00+09:00,1440.0
2026-03-09 00:00:00+09:00,1440.0
2026-03-10 00:00:00+09:00,1457.0
2026-03-11 00:00:00+09:00,1443.0
2026-03-12 00:00:00+09:00,1441.0
2026-03-13 00:00:00+09:00,1444.0
2026-03-16 00:00:00+09:00,1467.0
2026-03-17 00:00:00+09:00,1500.0
2026-03-18 00:00:00+09:00,1420.0
2026-03-19 00:00:00+09:00,1413.0
2026-03-23 00:00:00+09:00,1373.0
2026-03-24 00:00:00+09:00,1442.0
2026-03-25 00:00:00+09:00,1450.0
2026-03-26 00:00:00+09:00,1390.0
2026-03-27 00:00:00+09:00,1425.0
2026-03-30 00:00:00+09:00,1438.0
2026-03-31 00:00:00+09:00,1423.0
2026-04-01 00:00:00+09:00,1436.0
2026-04-02 00:00:00+09:00,1390.0
2026-04-03 00:00:00+09:00,1389.0
2026-04-06 00:00:00+09:00,1377.0
2026-04-07 00:00:00+09:00,1385.0
2026-04-08 00:00:00+09:00,1400.0
2026-04-09 00:00:00+09:00,1405.0
2026-04-10 00:00:00+09:00,1402.0
2026-04-13 00:00:00+09:00,1400.0
2026-04-14 00:00:00+09:00,1384.0
2026-04-15 00:00:00+09:00,1386.0
2026-04-16 00:00:00+09:00,1378.0
2026-04-17 00:00:00+09:00,1367.0
2026-04-20 00:00:00+09:00,1365.0
2026-04-21 00:00:00+09:00,1356.0
2026-04-22 00:00:00+09:00,1365.0
2026-04-23 00:00:00+09:00,1362.0
2026-04-24 00:00:00+09:00,1332.0
2026-04-27 00:00:00+09:00,1294.0
2026-04-28 00:00:00+09:00,1249.0
2026-04-30 00:00:00+09:00,1201.0
2026-05-01 00:00:00+09:00,1169.0
