date,close
2025-11-11 00:00:00+09:00,652.0
2025-11-12 00:00:00+09:00,649.0
2025-11-13 00:00:00+09:00,652.0
2025-11-14 00:00:00+09:00,652.0
2025-11-17 00:00:00+09:00,660.0
2025-11-18 00:00:00+09:00,656.0
2025-11-19 00:00:00+09:00,651.0
2025-11-20 00:00:00+09:00,650.0
2025-11-21 00:00:00+09:00,659.0
2025-11-25 00:00:00+09:00,650.0
2025-11-26 00:00:00+09:00,655.0
2025-11-27 00:00:00+09:00,668.0
2025-11-28 00:00:00+09:00,663.0
2025-12-01 00:00:00+09:00,671.0
2025-12-02 00:00:00+09:00,667.0
2025-12-03 00:00:00+09:00,671.0
2025-12-04 00:00:00+09:00,668.0
2025-12-05 00:00:00+09:00,662.0
2025-12-08 00:00:00+09:00,663.0
2025-12-09 00:00:00+09:00,666.0
2025-12-10 00:00:00+09:00,672.0
2025-12-11 00:00:00+09:00,667.0
2025-12-12 00:00:00+09:00,710.0
2025-12-15 00:00:00+09:00,719.0
2025-12-16 00:00:00+09:00,712.0
2025-12-17 00:00:00+09:00,725.0
2025-12-18 00:00:00+09:00,725.0
2025-12-19 00:00:00+09:00,725.0
2025-12-22 00:00:00+09:00,740.0
2025-12-23 00:00:00+09:00,760.0
2025-12-24 00:00:00+09:00,766.0
2025-12-25 00:00:00+09:00,776.0
2025-12-26 00:00:00+09:00,775.0
2025-12-29 00:00:00+09:00,781.0
2025-12-30 00:00:00+09:00,771.0
2026-01-05 00:00:00+09:00,762.0
2026-01-06 00:00:00+09:00,777.0
2026-01-07 00:00:00+09:00,789.0
2026-01-08 00:00:00+09:00,779.0
2026-01-09 00:00:00+09:00,771.0
2026-01-13 00:00:00+09:00,773.0
2026-01-14 00:00:00+09:00,772.0
2026-01-15 00:00:00+09:00,779.0
2026-01-16 00:00:00+09:00,781.0
2026-01-19 00:00:00+09:00,780.0
2026-01-20 00:00:00+09:00,785.0
2026-01-21 00:00:00+09:00,785.0
2026-01-22 00:00:00+09:00,792.0
2026-01-23 00:00:00+09:00,794.0
2026-01-26 00:00:00+09:00,786.0
2026-01-27 00:00:00+09:00,784.0
2026-01-28 00:00:00+09:00,790.0
2026-01-29 00:00:00+09:00,746.0
2026-01-30 00:00:00+09:00,738.0
2026-02-02 00:00:00+09:00,722.0
2026-02-03 00:00:00+09:00,740.0
2026-02-04 00:00:00+09:00,751.0
2026-02-05 00:00:00+09:00,762.0
2026-02-06 00:00:00+09:00,752.0
2026-02-09 00:00:00+09:00,760.0
2026-02-10 00:00:00+09:00,762.0
2026-02-12 00:00:00+09:00,785.0
2026-02-13 00:00:00+09:00,765.0
2026-02-16 00:00:00+09:00,779.0
2026-02-17 00:00:00+09:00,792.0
2026-02-18 00:00:00+09:00,815.0
2026-02-19 00:00:00+09:00,815.0
2026-02-20 00:00:00+09:00,817.0
2026-02-24 00:00:00+09:00,875.0
2026-02-25 00:00:00+09:00,895.0
2026-02-26 00:00:00+09:00,947.0
2026-02-27 00:00:00+09:00,995.0
2026-03-02 00:00:00+09:00,963.0
2026-03-03 00:00:00+09:00,965.0
2026-03-04 00:00:00+09:00,887.0
2026-03-05 00:00:00+09:00,946.0
2026-03-06 00:00:00+09:00,945.0
2026-03-09 00:00:00+09:00,900.0
2026-03-10 00:00:00+09:00,927.0
2026-03-11 00:00:00+09:00,958.0
2026-03-12 00:00:00+09:00,952.0
2026-03-13 00:00:00+09:00,906.0
2026-03-16 00:00:00+09:00,919.0
2026-03-17 00:00:00+09:00,906.0
2026-03-18 00:00:00+09:00,974.0
2026-03-19 00:00:00+09:00,956.0
2026-03-23 00:00:00+09:00,880.0
2026-03-24 00:00:00+09:00,903.0
2026-03-25 00:00:00+09:00,931.0
2026-03-26 00:00:00+09:00,904.0
2026-03-27 00:00:00+09:00,893.0
2026-03-30 00:00:00+09:00,851.0
2026-03-31 00:00:00+09:00,856.0
2026-04-01 00:00:00+09:00,882.0
2026-04-02 00:00:00+09:00,865.0
2026-04-03 00:00:00+09:00,871.0
2026-04-06 00:00:00+09:00,909.0
2026-04-07 00:00:00+09:00,934.0
2026-04-08 00:00:00+09:00,977.0
2026-04-09 00:00:00+09:00,985.0
2026-04-10 00:00:00+09:00,1006.0
2026-04-13 00:00:00+09:00,1012.0
2026-04-14 00:00:00+09:00,1018.0
2026-04-15 00:00:00+09:00,1027.0
2026-04-16 00:00:00+09:00,1031.0
2026-04-17 00:00:00+09:00,1042.0
2026-04-20 00:00:00+09:00,1040.0
2026-04-21 00:00:00+09:00,1070.0
2026-04-22 00:00:00+09:00,1121.0
2026-04-23 00:00:00+09:00,1131.0
2026-04-24 00:00:00+09:00,1181.0
2026-04-27 00:00:00+09:00,1102.0
2026-04-28 00:00:00+09:00,1126.0
2026-04-30 00:00:00+09:00,1172.0
2026-05-01 00:00:00+09:00,1161.0
2026-05-07 00:00:00+09:00,1291.0
2026-05-08 00:00:00+09:00,1258.0
2026-05-11 00:00:00+09:00,1236.0
2026-05-12 00:00:00+09:00,1216.0
2026-05-13 00:00:00+09:00,1172.0
2026-05-14 00:00:00+09:00,1149.0
2026-05-15 00:00:00+09:00,1124.0
2026-05-18 00:00:00+09:00,1111.0
2026-05-19 00:00:00+09:00,1060.0
2026-05-20 00:00:00+09:00,1017.0
2026-05-21 00:00:00+09:00,1085.0
2026-05-22 00:00:00+09:00,1161.0
2026-05-25 00:00:00+09:00,1185.0
2026-05-26 00:00:00+09:00,1196.0
2026-05-27 00:00:00+09:00,1179.0
2026-05-28 00:00:00+09:00,1175.0
2026-05-29 00:00:00+09:00,1214.0
2026-06-01 00:00:00+09:00,1260.0
2026-06-02 00:00:00+09:00,1298.0
2026-06-03 00:00:00+09:00,1263.0
2026-06-04 00:00:00+09:00,1217.0
2026-06-05 00:00:00+09:00,1216.0
2026-06-08 00:00:00+09:00,1159.0
2026-06-09 00:00:00+09:00,1459.0
2026-06-10 00:00:00+09:00,1676.0
2026-06-11 00:00:00+09:00,1605.0
2026-06-12 00:00:00+09:00,1750.0
2026-06-15 00:00:00+09:00,1648.0
2026-06-16 00:00:00+09:00,1622.0
2026-06-17 00:00:00+09:00,1947.0
2026-06-18 00:00:00+09:00,1968.0
2026-06-19 00:00:00+09:00,1948.0
2026-06-22 00:00:00+09:00,1957.0
2026-06-23 00:00:00+09:00,1947.0
2026-06-24 00:00:00+09:00,2088.0
2026-06-25 00:00:00+09:00,2018.0
2026-06-26 00:00:00+09:00,1911.0
2026-06-29 00:00:00+09:00,1741.0
2026-06-30 00:00:00+09:00,1803.0
2026-07-01 00:00:00+09:00,1951.0
2026-07-02 00:00:00+09:00,1778.0
2026-07-03 00:00:00+09:00,1899.0
2026-07-06 00:00:00+09:00,1911.0
2026-07-07 00:00:00+09:00,1689.0
2026-07-08 00:00:00+09:00,1691.0
2026-07-09 00:00:00+09:00,1829.0
2026-07-10 00:00:00+09:00,2003.0
2026-07-13 00:00:00+09:00,1971.0
2026-07-14 00:00:00+09:00,2001.0
2026-07-15 00:00:00+09:00,1987.0
2026-07-16 00:00:00+09:00,1897.0
2026-07-17 00:00:00+09:00,1654.0
2026-07-21 00:00:00+09:00,1776.0
2026-07-22 00:00:00+09:00,1761.0
2026-07-23 00:00:00+09:00,1703.0
2026-07-24 00:00:00+09:00,1627.0
2026-07-27 00:00:00+09:00,1603.0
2026-07-28 00:00:00+09:00,1482.0
2026-07-29 00:00:00+09:00,1452.0
2026-07-30 00:00:00+09:00,1415.0
2026-07-31 00:00:00+09:00,1567.0
2026-08-03 00:00:00+09:00,1484.0
2026-08-04 00:00:00+09:00,1548.0
2026-08-05 00:00:00+09:00,1670.0
2026-08-06 00:00:00+09:00,1633.0
2026-08-07 00:00:00+09:00,1598.0
2026-08-10 00:00:00+09:00,1605.0
2026-08-12 00:00:00+09:00,1642.0
2026-08-13 00:00:00+09:00,1684.0
2026-08-14 00:00:00+09:00,1680.0
2026-08-17 00:00:00+09:00,1796.0
2026-08-18 00:00:00+09:00,1816.0
2026-08-19 00:00:00+09:00,1656.0
2026-08-20 00:00:00+09:00,1675.0
2026-08-21 00:00:00+09:00,1642.0
2026-08-24 00:00:00+09:00,1641.0
2026-08-25 00:00:00+09:00,1696.0
2026-08-26 00:00:00+09:00,1640.0
2026-08-27 00:00:00+09:00,1710.0
2026-08-28 00:00:00+09:00,1720.0
2026-08-31 00:00:00+09:00,1831.0
2026-09-01 00:00:00+09:00,1827.0
2026-09-02 00:00:00+09:00,1835.0
2026-09-03 00:00:00+09:00,1824.0
2026-09-04 00:00:00+09:00,1886.0
