date,close
2025-07-07 00:00:00+09:00,2192.0
2025-07-08 00:00:00+09:00,2074.0
2025-07-09 00:00:00+09:00,2088.0
2025-07-10 00:00:00+09:00,2033.0
2025-07-11 00:00:00+09:00,2045.0
2025-07-14 00:00:00+09:00,2029.0
2025-07-15 00:00:00+09:00,2001.0
2025-07-16 00:00:00+09:00,1963.0
2025-07-17 00:00:00+09:00,1961.0
2025-07-18 00:00:00+09:00,1971.0
2025-07-22 00:00:00+09:00,1965.0
2025-07-23 00:00:00+09:00,1950.0
2025-07-24 00:00:00+09:00,1952.0
2025-07-25 00:00:00+09:00,2000.0
2025-07-28 00:00:00+09:00,1994.0
2025-07-29 00:00:00+09:00,1958.0
2025-07-30 00:00:00+09:00,1950.0
2025-07-31 00:00:00+09:00,1988.0
2025-08-01 00:00:00+09:00,1990.0
2025-08-04 00:00:00+09:00,1912.0
2025-08-05 00:00:00+09:00,1864.0
2025-08-06 00:00:00+09:00,2264.0
2025-08-07 00:00:00+09:00,2764.0
2025-08-08 00:00:00+09:00,3050.0
2025-08-12 00:00:00+09:00,2459.0
2025-08-13 00:00:00+09:00,2428.0
2025-08-14 00:00:00+09:00,2337.0
2025-08-15 00:00:00+09:00,2329.0
2025-08-18 00:00:00+09:00,2291.0
2025-08-19 00:00:00+09:00,2310.0
2025-08-20 00:00:00+09:00,2296.0
2025-08-21 00:00:00+09:00,2283.0
2025-08-22 00:00:00+09:00,2271.0
2025-08-25 00:00:00+09:00,2294.0
2025-08-26 00:00:00+09:00,2279.0
2025-08-27 00:00:00+09:00,2189.0
2025-08-28 00:00:00+09:00,2210.0
2025-08-29 00:00:00+09:00,2180.0
2025-09-01 00:00:00+09:00,2154.0
2025-09-02 00:00:00+09:00,2170.0
2025-09-03 00:00:00+09:00,2143.0
2025-09-04 00:00:00+09:00,2184.0
2025-09-05 00:00:00+09:00,2180.0
2025-09-08 00:00:00+09:00,2252.0
2025-09-09 00:00:00+09:00,2215.0
2025-09-10 00:00:00+09:00,2290.0
2025-09-11 00:00:00+09:00,2280.0
2025-09-12 00:00:00+09:00,2273.0
2025-09-16 00:00:00+09:00,2223.0
2025-09-17 00:00:00+09:00,2204.0
