date,Open,High,Low,value,Adj Close,Volume,Dividends,Stock Splits
2026-02-23 00:00:00-05:00,86.49500274658203,87.91500091552734,86.49500274658203,86.52300262451172,86.52300262451172,41,0.0,0.0
2026-02-24 00:00:00-05:00,86.29000091552734,87.45700073242188,86.29000091552734,87.45700073242188,87.45700073242188,268,0.0,0.0
2026-02-25 00:00:00-05:00,90.93900299072266,90.93900299072266,90.93900299072266,90.93900299072266,90.93900299072266,36156,0.0,0.0
2026-02-26 00:00:00-05:00,88.92500305175781,90.25499725341797,84.9800033569336,86.99800109863281,86.99800109863281,6626,0.0,0.0
2026-02-27 00:00:00-05:00,88.06500244140625,93.87999725341797,87.81999969482422,92.68199920654297,92.68199920654297,1134,0.0,0.0
2026-03-02 00:00:00-05:00,95.86000061035156,95.86000061035156,86.22000122070312,88.28399658203125,88.28399658203125,1338,0.0,0.0
2026-03-03 00:00:00-05:00,89.58999633789062,90.80000305175781,79.0,82.9229965209961,82.9229965209961,1600,0.0,0.0
2026-03-04 00:00:00-05:00,83.08499908447266,85.01499938964844,82.63300323486328,82.63300323486328,82.63300323486328,502,0.0,0.0
2026-03-05 00:00:00-05:00,84.09500122070312,84.1500015258789,80.95500183105469,81.68699645996094,81.68699645996094,597,0.0,0.0
2026-03-06 00:00:00-05:00,82.91999816894531,84.33499908447266,81.42500305175781,83.81600189208984,83.81600189208984,282,0.0,0.0
2026-03-09 00:00:00-04:00,82.49500274658203,86.51000213623047,79.5,84.03199768066406,84.03199768066406,497,0.0,0.0
2026-03-10 00:00:00-04:00,87.12000274658203,89.58999633789062,87.0,89.08300018310547,89.08300018310547,106,0.0,0.0
2026-03-11 00:00:00-04:00,88.54499816894531,88.68000030517578,84.5250015258789,85.06500244140625,85.06500244140625,1455,0.0,0.0
2026-03-12 00:00:00-04:00,86.56500244140625,87.16000366210938,84.66999816894531,84.66999816894531,84.66999816894531,284,0.0,0.0
2026-03-13 00:00:00-04:00,82.0,83.81500244140625,79.44999694824219,80.91400146484375,80.91400146484375,856,0.0,0.0
2026-03-16 00:00:00-04:00,79.0,80.90499877929688,79.0,80.26300048828125,80.26300048828125,91,0.0,0.0
2026-03-17 00:00:00-04:00,80.43000030517578,82.23999786376953,78.58000183105469,79.52999877929688,79.52999877929688,248,0.0,0.0
2026-03-18 00:00:00-04:00,76.5,77.73500061035156,74.80000305175781,77.23799896240234,77.23799896240234,340,0.0,0.0
2026-03-19 00:00:00-04:00,75.70500183105469,76.1050033569336,67.0,70.9020004272461,70.9020004272461,138,0.0,0.0
2026-03-20 00:00:00-04:00,71.91999816894531,71.92500305175781,69.36000061035156,69.36000061035156,69.36000061035156,45,0.0,0.0
2026-03-23 00:00:00-04:00,64.73999786376953,69.51000213623047,61.09000015258789,69.04900360107422,69.04900360107422,271,0.0,0.0
2026-03-24 00:00:00-04:00,69.08999633789062,71.18499755859375,68.55000305175781,69.27400207519531,69.27400207519531,122,0.0,0.0
2026-03-25 00:00:00-04:00,71.38999938964844,73.16999816894531,71.2249984741211,72.36100006103516,72.36100006103516,211,0.0,0.0
2026-03-26 00:00:00-04:00,70.1050033569336,70.1050033569336,67.2300033569336,67.6709976196289,67.6709976196289,31,0.0,0.0
2026-03-27 00:00:00-04:00,67.55000305175781,69.54499816894531,67.54000091552734,69.54499816894531,69.54499816894531,391,0.0,0.0
2026-03-30 00:00:00-04:00,67.90499877929688,70.9800033569336,67.81999969482422,70.3239974975586,70.3239974975586,482,0.0,0.0
2026-03-31 00:00:00-04:00,72.55500030517578,75.16999816894531,72.55500030517578,74.69000244140625,74.69000244140625,98,0.0,0.0
2026-04-01 00:00:00-04:00,74.34500122070312,75.86699676513672,73.9000015258789,75.86699676513672,75.86699676513672,81,0.0,0.0
2026-04-02 00:00:00-04:00,73.71499633789062,73.71499633789062,69.83499908447266,72.73500061035156,72.73500061035156,0,0.0,0.0
2026-04-06 00:00:00-04:00,71.8499984741211,72.66100311279297,71.8499984741211,72.66100311279297,72.66100311279297,1,0.0,0.0
2026-04-07 00:00:00-04:00,71.8949966430664,71.8949966430664,70.0,71.82599639892578,71.82599639892578,91,0.0,0.0
2026-04-08 00:00:00-04:00,76.16999816894531,77.44999694824219,75.2239990234375,75.2239990234375,75.2239990234375,34,0.0,0.0
2026-04-09 00:00:00-04:00,73.77999877929688,76.2770004272461,73.77999877929688,76.2770004272461,76.2770004272461,4,0.0,0.0
2026-04-10 00:00:00-04:00,75.30500030517578,76.6500015258789,75.30500030517578,76.3239974975586,76.3239974975586,175,0.0,0.0
2026-04-13 00:00:00-04:00,72.80000305175781,75.52300262451172,72.79499816894531,75.52300262451172,75.52300262451172,13,0.0,0.0
2026-04-14 00:00:00-04:00,76.81500244140625,79.58999633789062,76.81500244140625,79.39099884033203,79.39099884033203,590,0.0,0.0
2026-04-15 00:00:00-04:00,80.25,80.3499984741211,79.30000305175781,79.49099731445312,79.49099731445312,473,0.0,0.0
2026-04-16 00:00:00-04:00,79.17500305175781,79.17500305175781,78.60600280761719,78.60600280761719,78.60600280761719,504,0.0,0.0
2026-04-17 00:00:00-04:00,82.37999725341797,82.83000183105469,81.73799896240234,81.73799896240234,81.73799896240234,38,0.0,0.0
2026-04-20 00:00:00-04:00,79.5250015258789,79.95099639892578,79.50499725341797,79.95099639892578,79.95099639892578,24,0.0,0.0
2026-04-21 00:00:00-04:00,78.94999694824219,78.94999694824219,76.41100311279297,76.41100311279297,76.41100311279297,34,0.0,0.0
2026-04-22 00:00:00-04:00,76.875,77.89299774169922,76.875,77.89299774169922,77.89299774169922,9,0.0,0.0
2026-04-23 00:00:00-04:00,76.30500030517578,76.32499694824219,75.46499633789062,75.46499633789062,75.46499633789062,21,0.0,0.0
2026-04-24 00:00:00-04:00,76.38300323486328,76.38300323486328,76.38300323486328,76.38300323486328,76.38300323486328,31,0.0,0.0
2026-04-27 00:00:00-04:00,75.26499938964844,75.33499908447266,74.75499725341797,75.00299835205078,75.00299835205078,7,0.0,0.0
2026-04-28 00:00:00-04:00,73.20500183105469,73.20500183105469,73.20500183105469,73.20500183105469,73.20500183105469,28613,0.0,0.0
2026-04-29 00:00:00-04:00,72.98500061035156,73.81500244140625,70.88500213623047,71.56900024414062,71.56900024414062,4128,0.0,0.0
2026-04-30 00:00:00-04:00,71.38500213623047,73.8499984741211,71.38500213623047,73.53399658203125,73.53399658203125,498,0.0,0.0
2026-05-01 00:00:00-04:00,74.41999816894531,76.87999725341797,73.11000061035156,75.95099639892578,75.95099639892578,598,0.0,0.0
2026-05-04 00:00:00-04:00,75.4000015258789,75.4000015258789,72.5,73.0719985961914,73.0719985961914,591,0.0,0.0
2026-05-05 00:00:00-04:00,72.66999816894531,73.94499969482422,72.66999816894531,73.10800170898438,73.10800170898438,194,0.0,0.0
2026-05-06 00:00:00-04:00,73.88999938964844,77.83499908447266,73.7750015258789,76.81099700927734,76.81099700927734,235,0.0,0.0
2026-05-07 00:00:00-04:00,77.87000274658203,82.17500305175781,77.87000274658203,79.70099639892578,79.70099639892578,301,0.0,0.0
2026-05-08 00:00:00-04:00,80.81500244140625,81.5999984741211,80.05999755859375,80.3949966430664,80.3949966430664,14,0.0,0.0
2026-05-11 00:00:00-04:00,85.6050033569336,86.25,85.0,85.48500061035156,85.48500061035156,408,0.0,0.0
2026-05-12 00:00:00-04:00,86.49500274658203,86.91000366210938,83.75,85.12999725341797,85.12999725341797,418,0.0,0.0
2026-05-13 00:00:00-04:00,86.93000030517578,88.88800048828125,86.93000030517578,88.88800048828125,88.88800048828125,137,0.0,0.0
2026-05-14 00:00:00-04:00,87.07499694824219,87.07499694824219,84.9000015258789,84.91200256347656,84.91200256347656,91,0.0,0.0
2026-05-15 00:00:00-04:00,80.61000061035156,80.61000061035156,76.00499725341797,77.16100311279297,77.16100311279297,53,0.0,0.0
2026-05-18 00:00:00-04:00,75.34500122070312,78.05500030517578,74.74500274658203,77.072998046875,77.072998046875,211,0.0,0.0
2026-05-19 00:00:00-04:00,78.46499633789062,78.46499633789062,73.79000091552734,74.8280029296875,74.8280029296875,50,0.0,0.0
