date,Open,High,Low,value,Adj Close,Volume,Dividends,Stock Splits
2025-11-05 00:00:00+00:00,1.1485539674758911,1.149795413017273,1.1470125913619995,1.1485539674758911,1.1485539674758911,0,0.0,0.0
2025-11-06 00:00:00+00:00,1.1496764421463013,1.154294490814209,1.149385690689087,1.1496764421463013,1.1496764421463013,0,0.0,0.0
2025-11-07 00:00:00+00:00,1.1549211740493774,1.1589902639389038,1.153043508529663,1.1549211740493774,1.1549211740493774,0,0.0,0.0
2025-11-10 00:00:00+00:00,1.1554548740386963,1.1582250595092773,1.1543744802474976,1.1543878316879272,1.1543878316879272,0,0.0,0.0
2025-11-11 00:00:00+00:00,1.1557353734970093,1.1606314182281494,1.1548144817352295,1.1557220220565796,1.1557220220565796,0,0.0,0.0
2025-11-12 00:00:00+00:00,1.1588828563690186,1.1597968339920044,1.1563233137130737,1.1587486267089844,1.1587486267089844,0,0.0,0.0
2025-11-13 00:00:00+00:00,1.159245491027832,1.1649309396743774,1.1579837799072266,1.159218668937683,1.159218668937683,0,0.0,0.0
2025-11-14 00:00:00+00:00,1.1630746126174927,1.1653653383255005,1.1608065366744995,1.1631964445114136,1.1631964445114136,0,0.0,0.0
2025-11-17 00:00:00+00:00,1.16146719455719,1.1617100238800049,1.1583056449890137,1.1615345478057861,1.1615345478057861,0,0.0,0.0
2025-11-18 00:00:00+00:00,1.159003734588623,1.1606987714767456,1.1573805809020996,1.159057378768921,1.159057378768921,0,0.0,0.0
2025-11-19 00:00:00+00:00,1.158104419708252,1.1597565412521362,1.1535356044769287,1.1581177711486816,1.1581177711486816,0,0.0,0.0
2025-11-20 00:00:00+00:00,1.154068112373352,1.1551345586776733,1.1507744789123535,1.154068112373352,1.154068112373352,0,0.0,0.0
2025-11-21 00:00:00+00:00,1.1535356044769287,1.1552013158798218,1.1492139101028442,1.1534557342529297,1.1534557342529297,0,0.0,0.0
2025-11-24 00:00:00+00:00,1.1507877111434937,1.1551345586776733,1.1502846479415894,1.1507612466812134,1.1507612466812134,0,0.0,0.0
2025-11-25 00:00:00+00:00,1.1520737409591675,1.1583458185195923,1.1512116193771362,1.1520073413848877,1.1520073413848877,0,0.0,0.0
2025-11-26 00:00:00+00:00,1.156577467918396,1.1602274179458618,1.154961109161377,1.156483769416809,1.156483769416809,0,0.0,0.0
2025-11-27 00:00:00+00:00,1.1603620052337646,1.1615750789642334,1.1577155590057373,1.1602139472961426,1.1602139472961426,0,0.0,0.0
2025-11-28 00:00:00+00:00,1.1600254774093628,1.1606718301773071,1.1557353734970093,1.1599851846694946,1.1599851846694946,0,0.0,0.0
2025-12-01 00:00:00+00:00,1.1602139472961426,1.1651887893676758,1.159003734588623,1.1601465940475464,1.1601465940475464,0,0.0,0.0
2025-12-02 00:00:00+00:00,1.1607661247253418,1.1623852252960205,1.1592992544174194,1.1607661247253418,1.1607661247253418,0,0.0,0.0
2025-12-03 00:00:00+00:00,1.1628988981246948,1.1675832271575928,1.1628177165985107,1.1627906560897827,1.1627906560897827,0,0.0,0.0
2025-12-04 00:00:00+00:00,1.166670560836792,1.1682243347167969,1.1653653383255005,1.1666841506958008,1.1666841506958008,0,0.0,0.0
2025-12-05 00:00:00+00:00,1.1644561290740967,1.167147159576416,1.162858247756958,1.1642799377441406,1.1642799377441406,0,0.0,0.0
2025-12-08 00:00:00+00:00,1.1641172170639038,1.1672561168670654,1.1616965532302856,1.164022445678711,1.164022445678711,0,0.0,0.0
2025-12-09 00:00:00+00:00,1.1641442775726318,1.165677785873413,1.1616965532302856,1.1641442775726318,1.1641442775726318,0,0.0,0.0
2025-12-10 00:00:00+00:00,1.1628447771072388,1.165745735168457,1.1622366905212402,1.1628313064575195,1.1628313064575195,0,0.0,0.0
2025-12-11 00:00:00+00:00,1.170192837715149,1.1759449243545532,1.1683062314987183,1.1701242923736572,1.1701242923736572,0,0.0,0.0
2025-12-12 00:00:00+00:00,1.1741361618041992,1.1746740341186523,1.172016978263855,1.1739431619644165,1.1739431619644165,0,0.0,0.0
2025-12-15 00:00:00+00:00,1.1737502813339233,1.1769136190414429,1.1727042198181152,1.1737639904022217,1.1737639904022217,0,0.0,0.0
2025-12-16 00:00:00+00:00,1.1755025386810303,1.18047034740448,1.1746050119400024,1.1754610538482666,1.1754610538482666,0,0.0,0.0
2025-12-17 00:00:00+00:00,1.1749638319015503,1.1757928133010864,1.1704530715942383,1.1749500036239624,1.1749500036239624,0,0.0,0.0
2025-12-18 00:00:00+00:00,1.1742188930511475,1.1758896112442017,1.17134428024292,1.1742326021194458,1.1742326021194458,0,0.0,0.0
2025-12-19 00:00:00+00:00,1.1725391149520874,1.1737502813339233,1.1704120635986328,1.1725666522979736,1.1725666522979736,0,0.0,0.0
2025-12-22 00:00:00+00:00,1.1710835695266724,1.177024483680725,1.1710835695266724,1.1708093881607056,1.1708093881607056,0,0.0,0.0
2025-12-23 00:00:00+00:00,1.1764428615570068,1.18035888671875,1.176429033279419,1.1765950918197632,1.1765950918197632,0,0.0,0.0
2025-12-24 00:00:00+00:00,1.179565191268921,1.1809163093566895,1.1774264574050903,1.179551362991333,1.179551362991333,0,0.0,0.0
2025-12-26 00:00:00+00:00,1.178383708000183,1.179940938949585,1.1763044595718384,1.1785364151000977,1.1785364151000977,0,0.0,0.0
2025-12-29 00:00:00+00:00,1.1774957180023193,1.1788560152053833,1.1754058599472046,1.1772738695144653,1.1772738695144653,0,0.0,0.0
2025-12-30 00:00:00+00:00,1.1773016452789307,1.1781338453292847,1.1746188402175903,1.1772878170013428,1.1772878170013428,0,0.0,0.0
2025-12-31 00:00:00+00:00,1.1746463775634766,1.1758756637573242,1.1720856428146362,1.1747292280197144,1.1747292280197144,0,0.0,0.0
2026-01-02 00:00:00+00:00,1.1751158237457275,1.176747441291809,1.17134428024292,1.175046682357788,1.175046682357788,0,0.0,0.0
2026-01-05 00:00:00+00:00,1.1706448793411255,1.1718658208847046,1.166003942489624,1.1704667806625366,1.1704667806625366,0,0.0,0.0
2026-01-06 00:00:00+00:00,1.1716461181640625,1.1745359897613525,1.1684154272079468,1.1714951992034912,1.1714951992034912,0,0.0,0.0
2026-01-07 00:00:00+00:00,1.1687841415405273,1.170548915863037,1.1674468517303467,1.1688251495361328,1.1688251495361328,0,0.0,0.0
2026-01-08 00:00:00+00:00,1.1677467823028564,1.1684973239898682,1.1652837991714478,1.1676785945892334,1.1676785945892334,0,0.0,0.0
2026-01-09 00:00:00+00:00,1.165813684463501,1.16604483127594,1.161926031112671,1.1657865047454834,1.1657865047454834,0,0.0,0.0
2026-01-12 00:00:00+00:00,1.162493348121643,1.169864296913147,1.162304162979126,1.1623716354370117,1.1623716354370117,0,0.0,0.0
2026-01-13 00:00:00+00:00,1.1667931079864502,1.1675423383712769,1.1635212898254395,1.1666978597640991,1.1666978597640991,0,0.0,0.0
2026-01-14 00:00:00+00:00,1.1643340587615967,1.1663167476654053,1.1637108325958252,1.164252758026123,1.164252758026123,0,0.0,0.0
2026-01-15 00:00:00+00:00,1.1645103693008423,1.164686679840088,1.1593934297561646,1.1646324396133423,1.1646324396133423,0,0.0,0.0
2026-01-16 00:00:00+00:00,1.1609547138214111,1.1626555919647217,1.1585471630096436,1.1609008312225342,1.1609008312225342,0,0.0,0.0
2026-01-19 00:00:00+00:00,1.1623852252960205,1.164958119392395,1.1609547138214111,1.162493348121643,1.162493348121643,0,0.0,0.0
2026-01-20 00:00:00+00:00,1.1639952659606934,1.1747016906738281,1.1633453369140625,1.1639139652252197,1.1639139652252197,0,0.0,0.0
2026-01-21 00:00:00+00:00,1.1726078987121582,1.1742602586746216,1.169700026512146,1.1727865934371948,1.1727865934371948,0,0.0,0.0
2026-01-22 00:00:00+00:00,1.167392373085022,1.1750743389129639,1.167392373085022,1.1672970056533813,1.1672970056533813,0,0.0,0.0
2026-01-23 00:00:00+00:00,1.1753920316696167,1.1775649785995483,1.1728966236114502,1.1754610538482666,1.1754610538482666,0,0.0,0.0
2026-01-26 00:00:00+00:00,1.1858175992965698,1.1904903650283813,1.183712124824524,1.1858457326889038,1.1858457326889038,0,0.0,0.0
2026-01-27 00:00:00+00:00,1.1874228715896606,1.1989833116531372,1.185185194015503,1.1876484155654907,1.1876484155654907,0,0.0,0.0
2026-01-28 00:00:00+00:00,1.2022699117660522,1.2023565769195557,1.1921935081481934,1.2017642259597778,1.2017642259597778,0,0.0,0.0
2026-01-29 00:00:00+00:00,1.1976622343063354,1.1994577646255493,1.1908447742462158,1.1977769136428833,1.1977769136428833,0,0.0,0.0
2026-01-30 00:00:00+00:00,1.1967878341674805,1.1973466873168945,1.187394618988037,1.19657301902771,1.19657301902771,0,0.0,0.0
2026-02-02 00:00:00+00:00,1.185044765472412,1.1875073909759521,1.179078459739685,1.1849182844161987,1.1849182844161987,0,0.0,0.0
2026-02-03 00:00:00+00:00,1.1799131631851196,1.1824523210525513,1.178078293800354,1.1798714399337769,1.1798714399337769,0,0.0,0.0
2026-02-04 00:00:00+00:00,1.1816281080245972,1.1838523149490356,1.1792314052581787,1.1816140413284302,1.1816140413284302,0,0.0,0.0
2026-02-05 00:00:00+00:00,1.1802334785461426,1.1820470094680786,1.1780505180358887,1.180163860321045,1.180163860321045,0,0.0,0.0
2026-02-06 00:00:00+00:00,1.1777453422546387,1.1826481819152832,1.176747441291809,1.177786946296692,1.177786946296692,0,0.0,0.0
2026-02-09 00:00:00+00:00,1.1826202869415283,1.1925204992294312,1.1817816495895386,1.182578206062317,1.182578206062317,0,0.0,0.0
2026-02-10 00:00:00+00:00,1.1904761791229248,1.192847728729248,1.1890182495117188,1.1904053688049316,1.1904053688049316,0,0.0,0.0
2026-02-11 00:00:00+00:00,1.188792109489441,1.192733883857727,1.1839083433151245,1.1889617443084717,1.1889617443084717,0,0.0,0.0
2026-02-12 00:00:00+00:00,1.1875356435775757,1.1890605688095093,1.1853257417678833,1.1876062154769897,1.1876062154769897,0,0.0,0.0
2026-02-13 00:00:00+00:00,1.1869717836380005,1.1879446506500244,1.1848762035369873,1.1868449449539185,1.1868449449539185,0,0.0,0.0
2026-02-16 00:00:00+00:00,1.186704158782959,1.1870845556259155,1.1847639083862305,1.1867464780807495,1.1867464780807495,0,0.0,0.0
2026-02-17 00:00:00+00:00,1.1850868463516235,1.1852554082870483,1.180553913116455,1.1849884986877441,1.1849884986877441,0,0.0,0.0
2026-02-18 00:00:00+00:00,1.185157060623169,1.1853959560394287,1.1810418367385864,1.185185194015503,1.185185194015503,0,0.0,0.0
2026-02-19 00:00:00+00:00,1.1791062355041504,1.1807769536972046,1.1743016242980957,1.1788839101791382,1.1788839101791382,0,0.0,0.0
2026-02-20 00:00:00+00:00,1.1769136190414429,1.1806097030639648,1.1745498180389404,1.1769136190414429,1.1769136190414429,0,0.0,0.0
2026-02-23 00:00:00+00:00,1.1829839944839478,1.183445930480957,1.1775233745574951,1.1834739446640015,1.1834739446640015,0,0.0,0.0
2026-02-24 00:00:00+00:00,1.1793148517608643,1.1796625852584839,1.1767336130142212,1.1793843507766724,1.1793843507766724,0,0.0,0.0
2026-02-25 00:00:00+00:00,1.1775511503219604,1.180790901184082,1.1771352291107178,1.1775233745574951,1.1775233745574951,0,0.0,0.0
2026-02-26 00:00:00+00:00,1.181544303894043,1.1830118894577026,1.1782448291778564,1.181516408920288,1.181516408920288,0,0.0,0.0
2026-02-27 00:00:00+00:00,1.1803449392318726,1.182396411895752,1.1790506839752197,1.1803030967712402,1.1803030967712402,0,0.0,0.0
2026-03-02 00:00:00+00:00,1.1760140657424927,1.1795791387557983,1.1672834157943726,1.1759449243545532,1.1759449243545532,0,0.0,0.0
2026-03-03 00:00:00+00:00,1.1694538593292236,1.1707134246826172,1.153203010559082,1.1697274446487427,1.1697274446487427,0,0.0,0.0
2026-03-04 00:00:00+00:00,1.161089539527893,1.1654876470565796,1.1576753854751587,1.161224365234375,1.161224365234375,0,0.0,0.0
2026-03-05 00:00:00+00:00,1.1635212898254395,1.164686679840088,1.1561896800994873,1.1635618209838867,1.1635618209838867,0,0.0,0.0
2026-03-06 00:00:00+00:00,1.1607122421264648,1.16225004196167,1.1547610759735107,1.1608065366744995,1.1608065366744995,0,0.0,0.0
2026-03-09 00:00:00+00:00,1.1525650024414062,1.159366488456726,1.150814175605774,1.152325987815857,1.152325987815857,0,0.0,0.0
2026-03-10 00:00:00+00:00,1.1616694927215576,1.1663848161697388,1.1608469486236572,1.1617234945297241,1.1617234945297241,0,0.0,0.0
2026-03-11 00:00:00+00:00,1.1613187789916992,1.164401888847351,1.1566978693008423,1.1611299514770508,1.1611299514770508,0,0.0,0.0
2026-03-12 00:00:00+00:00,1.1541746854782104,1.156738042831421,1.151145339012146,1.1543211936950684,1.1543211936950684,0,0.0,0.0
2026-03-13 00:00:00+00:00,1.1522197723388672,1.152923822402954,1.1434844732284546,1.1521666049957275,1.1521666049957275,0,0.0,0.0
2026-03-16 00:00:00+00:00,1.1438244581222534,1.1501259803771973,1.1415655612945557,1.1435105800628662,1.1435105800628662,0,0.0,0.0
2026-03-17 00:00:00+00:00,1.1497821807861328,1.15421462059021,1.146696925163269,1.1499539613723755,1.1499539613723755,0,0.0,0.0
2026-03-18 00:00:00+00:00,1.1539082527160645,1.1556684970855713,1.1492536067962646,1.153948187828064,1.153948187828064,0,0.0,0.0
